attributionURL,count,employmentStatus,jobTitle,jobTitleId,max,mean,min,obscureType,payPeriod,perOccEmployerDefaultCountryBasePayCount,perOccUnfilteredThisCountryBasePayCount,id_x,company_name,company_longName,companyLogo,totalJobTitlesCount,totalSalariesCount,careerOpportunitiesRating,compensationAndBenefitsRating,cultureAndValuesRating,exactMatch,id_y,industry,industryId,industryName,isEEP,numberOfRatings,overallRating,ratingDescription,recommendToFriendRating,sectorId,sectorName,seniorLeadershipRating,squareLogo,website,workLifeBalanceRating,review_URL,review_ID,review_currentJob,review_DateTime,review_jobTitle,review_location,review_pros,review_cons,review_overall,ceo_name,ceo_title,ceo_numberOfRatings,ceo_approval_rate,ceo_Photo_URL,parentEmployer_name,parentEmployer_ID,parentEmployer_logoURL
"https://www.glassdoor.com/Salary/Equity-Residential-Community-Manager-Salaries-E3635_D_KO19,36.htm",86.0,REGULAR,Community Manager,415.0,101353.9,75970.08,53233.29,FULL_DISPLAY,ANNUAL,88.0,4202.0,3635,Equity Residential,Equity Residential,https://media.glassdoor.com/sqll/3635/equity-residential-squarelogo-1535401669428.png,136,608,4.2,4.3,4.5,True,3635,Real Estate,200094.0,Real Estate,True,612,4.3,Very Satisfied,85,10020.0,Real Estate,4.1,https://media.glassdoor.com/sqll/3635/equity-residential-squarelogo-1535401669428.png,www.equityapartments.com,4.0,https://www.glassdoor.com/Reviews/Employee-Review-Equity-Residential-RVW30612952.htm,30612952.0,False,2019-11-28 04:48:11.787,Employee,"New York, NY","Awesome people, great culture. Really felt like everyone had integrity in their work. Good opportunities to take control of your career path.",Pay was lower than other internships.,5.0,Mark Parrell,President and CEO,53.0,100.0,https://media.glassdoor.com/people/sqll/3635/equity-residential-ceo1547132619550.png,,,
"https://www.glassdoor.com/Salary/Equity-Residential-Leasing-Consultant-Salaries-E3635_D_KO19,37.htm",36.0,REGULAR,Leasing Consultant,25364.0,50315.3,39883.85,32829.7,FULL_DISPLAY,ANNUAL,177.0,4588.0,3635,Equity Residential,Equity Residential,https://media.glassdoor.com/sqll/3635/equity-residential-squarelogo-1535401669428.png,136,608,4.2,4.3,4.5,True,3635,Real Estate,200094.0,Real Estate,True,612,4.3,Very Satisfied,85,10020.0,Real Estate,4.1,https://media.glassdoor.com/sqll/3635/equity-residential-squarelogo-1535401669428.png,www.equityapartments.com,4.0,https://www.glassdoor.com/Reviews/Employee-Review-Equity-Residential-RVW30612952.htm,30612952.0,False,2019-11-28 04:48:11.787,Employee,"New York, NY","Awesome people, great culture. Really felt like everyone had integrity in their work. Good opportunities to take control of your career path.",Pay was lower than other internships.,5.0,Mark Parrell,President and CEO,53.0,100.0,https://media.glassdoor.com/people/sqll/3635/equity-residential-ceo1547132619550.png,,,
"https://www.glassdoor.com/Salary/American-Residential-Equities-Hedge-Fund-Accountant-Salaries-E456921_D_KO30,51.htm",1.0,REGULAR,Hedge Fund Accountant,22555.0,94830.85,91315.65,87800.44,FUZZED,ANNUAL,1.0,66.0,456921,American Residential Equities,American Residential Equities LLC,https://media.glassdoor.com/sqll/456921/american-residential-equities-squarelogo-1439923177639.png,2,2,4.5,4.5,5.0,False,456921,,,,False,2,5.0,Very Satisfied,100,,,5.0,https://media.glassdoor.com/sqll/456921/american-residential-equities-squarelogo-1439923177639.png,www.arenow.com,5.0,https://www.glassdoor.com/Reviews/Employee-Review-American-Residential-Equities-RVW8279497.htm,8279497.0,False,2015-10-13 07:40:41.32,Employee,"Miami, FL",Let me work self directed.  Good work life balance.  Ok pay for hours worked.  Nice offices - centrally located - close to public transportation.,Left the state for California I couldn't join as my family is in Florida kids in school wife employed in miami,5.0,,,,,,,,
https://www.glassdoor.com/Salary/American-Residential-Equities-Director-Marketing-Sales-Investors-Salaries-E456921_DAO.htm?filter.jobTitleExact=Director+Marketing%2C+Sales%2C+Investors,1.0,REGULAR,"Director Marketing, Sales, Investors",403040.0,82015.42,78891.35,75767.27,FUZZED,ANNUAL,1.0,1.0,456921,American Residential Equities,American Residential Equities LLC,https://media.glassdoor.com/sqll/456921/american-residential-equities-squarelogo-1439923177639.png,2,2,4.5,4.5,5.0,False,456921,,,,False,2,5.0,Very Satisfied,100,,,5.0,https://media.glassdoor.com/sqll/456921/american-residential-equities-squarelogo-1439923177639.png,www.arenow.com,5.0,https://www.glassdoor.com/Reviews/Employee-Review-American-Residential-Equities-RVW8279497.htm,8279497.0,False,2015-10-13 07:40:41.32,Employee,"Miami, FL",Let me work self directed.  Good work life balance.  Ok pay for hours worked.  Nice offices - centrally located - close to public transportation.,Left the state for California I couldn't join as my family is in Florida kids in school wife employed in miami,5.0,,,,,,,,
"https://www.glassdoor.com/Salary/Kronos-Incorporated-Sales-Executive-Salaries-E2196_D_KO20,35.htm",60.0,REGULAR,Sales Executive,28449.0,135335.69,102195.51,76964.83,FULL_DISPLAY,ANNUAL,60.0,6230.0,2196,Kronos Incorporated,Kronos Incorporated,https://media.glassdoor.com/sqll/2196/kronos-incorporated-squarelogo.png,560,1380,3.8,4.1,4.2,True,2196,Computer Hardware & Software,200060.0,Computer Hardware & Software,True,1492,4.1,Very Satisfied,82,10013.0,Information Technology,3.9,https://media.glassdoor.com/sqll/2196/kronos-incorporated-squarelogo.png,www.kronos.com,4.2,https://www.glassdoor.com/Reviews/Employee-Review-Kronos-Incorporated-RVW30657980.htm,30657980.0,True,2019-12-02 09:00:04.407,TSE,"Lowell, MA","Interesting and in-demand  SaaS and on-prem products to work on
Congenial and helpful colleagues
The Tower provides a comfortable work environment
Free fruit everyday in the kitchen
Management isn't in your face all the time
Metrics are important but not an overarching concern.
The WFH policy is humane and allows life balance.","Commutes in the Greater Boston area are insane. Not necessarily the company's fault, but it is a downside.

Company is privately owned, so only info on the business you get is from them.",5.0,Aron J. Ain,Chief Executive Officer,1134.0,93.0,https://media.glassdoor.com/people/sqll/2196/kronos-incorporated-aron-j-ain.png,,,
"https://www.glassdoor.com/Salary/Kronos-Incorporated-Software-Engineer-Salaries-E2196_D_KO20,37.htm",49.0,REGULAR,Software Engineer,4279.0,121776.68,97338.18,65764.76,FULL_DISPLAY,ANNUAL,51.0,159426.0,2196,Kronos Incorporated,Kronos Incorporated,https://media.glassdoor.com/sqll/2196/kronos-incorporated-squarelogo.png,560,1380,3.8,4.1,4.2,True,2196,Computer Hardware & Software,200060.0,Computer Hardware & Software,True,1492,4.1,Very Satisfied,82,10013.0,Information Technology,3.9,https://media.glassdoor.com/sqll/2196/kronos-incorporated-squarelogo.png,www.kronos.com,4.2,https://www.glassdoor.com/Reviews/Employee-Review-Kronos-Incorporated-RVW30657980.htm,30657980.0,True,2019-12-02 09:00:04.407,TSE,"Lowell, MA","Interesting and in-demand  SaaS and on-prem products to work on
Congenial and helpful colleagues
The Tower provides a comfortable work environment
Free fruit everyday in the kitchen
Management isn't in your face all the time
Metrics are important but not an overarching concern.
The WFH policy is humane and allows life balance.","Commutes in the Greater Boston area are insane. Not necessarily the company's fault, but it is a downside.

Company is privately owned, so only info on the business you get is from them.",5.0,Aron J. Ain,Chief Executive Officer,1134.0,93.0,https://media.glassdoor.com/people/sqll/2196/kronos-incorporated-aron-j-ain.png,,,
"https://www.glassdoor.com/Salary/Kronos-Incorporated-Applications-Consultant-Salaries-E2196_D_KO20,43.htm",48.0,REGULAR,Applications Consultant,23989.0,105910.29,64404.92,50676.95,FULL_DISPLAY,ANNUAL,48.0,645.0,2196,Kronos Incorporated,Kronos Incorporated,https://media.glassdoor.com/sqll/2196/kronos-incorporated-squarelogo.png,560,1380,3.8,4.1,4.2,True,2196,Computer Hardware & Software,200060.0,Computer Hardware & Software,True,1492,4.1,Very Satisfied,82,10013.0,Information Technology,3.9,https://media.glassdoor.com/sqll/2196/kronos-incorporated-squarelogo.png,www.kronos.com,4.2,https://www.glassdoor.com/Reviews/Employee-Review-Kronos-Incorporated-RVW30657980.htm,30657980.0,True,2019-12-02 09:00:04.407,TSE,"Lowell, MA","Interesting and in-demand  SaaS and on-prem products to work on
Congenial and helpful colleagues
The Tower provides a comfortable work environment
Free fruit everyday in the kitchen
Management isn't in your face all the time
Metrics are important but not an overarching concern.
The WFH policy is humane and allows life balance.","Commutes in the Greater Boston area are insane. Not necessarily the company's fault, but it is a downside.

Company is privately owned, so only info on the business you get is from them.",5.0,Aron J. Ain,Chief Executive Officer,1134.0,93.0,https://media.glassdoor.com/people/sqll/2196/kronos-incorporated-aron-j-ain.png,,,
"https://www.glassdoor.com/Salary/Kronos-Worldwide-Inc-Software-Engineering-Manager-Salaries-E24164_D_KO21,49.htm",2.0,REGULAR,Software Engineering Manager,30358.0,161840.01,148511.64,135183.26,FUZZED,ANNUAL,2.0,2118.0,24164,"Kronos Worldwide, Inc.","Kronos Worldwide, Inc.",https://media.glassdoor.com/sqll/24164/kronos-worldwide-inc-squarelogo.png,6,7,3.0,4.1,2.8,False,24164,Chemical Manufacturing,200068.0,Chemical Manufacturing,False,4,3.3,OK,50,10015.0,Manufacturing,3.3,https://media.glassdoor.com/sqll/24164/kronos-worldwide-inc-squarelogo.png,www.kronostio2.com,3.0,https://www.glassdoor.com/Reviews/Employee-Review-Kronos-Worldwide-Inc-RVW223194.htm,223194.0,False,2009-05-13 12:17:29.527,Senior Software Engineer,"Chelmsford, MA","Good benefits, including 4 weeks of vacation time after 5 years of service.",Management does not seem very human.,2.0,Steve Watson,Vice Chairman and CEO,1.0,100.0,,,,
"https://www.glassdoor.com/Salary/Kronos-Worldwide-Inc-Technology-Consultant-V-Salaries-E24164_D_KO21,44.htm",1.0,REGULAR,Technology Consultant V,68530.0,86025.03,82664.13,79303.22,FUZZED,ANNUAL,1.0,6.0,24164,"Kronos Worldwide, Inc.","Kronos Worldwide, Inc.",https://media.glassdoor.com/sqll/24164/kronos-worldwide-inc-squarelogo.png,6,7,3.0,4.1,2.8,False,24164,Chemical Manufacturing,200068.0,Chemical Manufacturing,False,4,3.3,OK,50,10015.0,Manufacturing,3.3,https://media.glassdoor.com/sqll/24164/kronos-worldwide-inc-squarelogo.png,www.kronostio2.com,3.0,https://www.glassdoor.com/Reviews/Employee-Review-Kronos-Worldwide-Inc-RVW223194.htm,223194.0,False,2009-05-13 12:17:29.527,Senior Software Engineer,"Chelmsford, MA","Good benefits, including 4 weeks of vacation time after 5 years of service.",Management does not seem very human.,2.0,Steve Watson,Vice Chairman and CEO,1.0,100.0,,,,
"https://www.glassdoor.com/Salary/Kronos-Worldwide-Inc-Solution-Consultant-Salaries-E24164_D_KO21,40.htm",1.0,REGULAR,Solution Consultant,30462.0,110155.82,105751.75,101347.67,FUZZED,ANNUAL,1.0,130.0,24164,"Kronos Worldwide, Inc.","Kronos Worldwide, Inc.",https://media.glassdoor.com/sqll/24164/kronos-worldwide-inc-squarelogo.png,6,7,3.0,4.1,2.8,False,24164,Chemical Manufacturing,200068.0,Chemical Manufacturing,False,4,3.3,OK,50,10015.0,Manufacturing,3.3,https://media.glassdoor.com/sqll/24164/kronos-worldwide-inc-squarelogo.png,www.kronostio2.com,3.0,https://www.glassdoor.com/Reviews/Employee-Review-Kronos-Worldwide-Inc-RVW223194.htm,223194.0,False,2009-05-13 12:17:29.527,Senior Software Engineer,"Chelmsford, MA","Good benefits, including 4 weeks of vacation time after 5 years of service.",Management does not seem very human.,2.0,Steve Watson,Vice Chairman and CEO,1.0,100.0,,,,
"https://www.glassdoor.com/Salary/Kronos-Foods-Clerk-Salaries-E867117_D_KO13,18.htm",1.0,REGULAR,Clerk,6878.0,49713.96,47872.3,46030.63,FUZZED,ANNUAL,1.0,3955.0,867117,Kronos Foods,Kronos Foods Inc.,https://media.glassdoor.com/sqll/867117/kronos-foods-squarelogo-1561018876916.png,7,7,2.5,2.8,3.1,False,867117,Food & Beverage Manufacturing,200071.0,Food & Beverage Manufacturing,False,8,2.8,OK,50,10015.0,Manufacturing,2.3,https://media.glassdoor.com/sqll/867117/kronos-foods-squarelogo-1561018876916.png,www.kronosfoodsinc.com,3.2,https://www.glassdoor.com/Reviews/Employee-Review-Kronos-Foods-RVW19334310.htm,19334310.0,False,2018-02-20 09:00:48.3,Employee,,"The people are fun and pleasant to work with. The Operations Team is full of good-hearted, effective workers who are willing to give advice to a college student.",The work can sometimes be slow/monotonous. The average age in the office is probably around 40-45 years,4.0,Howard Eirinberg,CEO,5.0,69.0,,,,
"https://www.glassdoor.com/Hourly-Pay/Kronos-Foods-Inventory-Specialist-Hourly-Pay-E867117_D_KO13,33.htm",1.0,REGULAR,Inventory Specialist,10274.0,16.75,16.0,15.25,FUZZED,HOURLY,1.0,2821.0,867117,Kronos Foods,Kronos Foods Inc.,https://media.glassdoor.com/sqll/867117/kronos-foods-squarelogo-1561018876916.png,7,7,2.5,2.8,3.1,False,867117,Food & Beverage Manufacturing,200071.0,Food & Beverage Manufacturing,False,8,2.8,OK,50,10015.0,Manufacturing,2.3,https://media.glassdoor.com/sqll/867117/kronos-foods-squarelogo-1561018876916.png,www.kronosfoodsinc.com,3.2,https://www.glassdoor.com/Reviews/Employee-Review-Kronos-Foods-RVW19334310.htm,19334310.0,False,2018-02-20 09:00:48.3,Employee,,"The people are fun and pleasant to work with. The Operations Team is full of good-hearted, effective workers who are willing to give advice to a college student.",The work can sometimes be slow/monotonous. The average age in the office is probably around 40-45 years,4.0,Howard Eirinberg,CEO,5.0,69.0,,,,
"https://www.glassdoor.com/Salary/Kronos-Foods-IT-Manager-Salaries-E867117_D_KO13,23.htm",1.0,REGULAR,IT Manager,10404.0,114694.5,110431.93,106169.35,FUZZED,ANNUAL,1.0,8093.0,867117,Kronos Foods,Kronos Foods Inc.,https://media.glassdoor.com/sqll/867117/kronos-foods-squarelogo-1561018876916.png,7,7,2.5,2.8,3.1,False,867117,Food & Beverage Manufacturing,200071.0,Food & Beverage Manufacturing,False,8,2.8,OK,50,10015.0,Manufacturing,2.3,https://media.glassdoor.com/sqll/867117/kronos-foods-squarelogo-1561018876916.png,www.kronosfoodsinc.com,3.2,https://www.glassdoor.com/Reviews/Employee-Review-Kronos-Foods-RVW19334310.htm,19334310.0,False,2018-02-20 09:00:48.3,Employee,,"The people are fun and pleasant to work with. The Operations Team is full of good-hearted, effective workers who are willing to give advice to a college student.",The work can sometimes be slow/monotonous. The average age in the office is probably around 40-45 years,4.0,Howard Eirinberg,CEO,5.0,69.0,,,,
"https://www.glassdoor.com/Salary/Kronos-Technical-Account-Manager-Salaries-E1836703_D_KO7,32.htm",1.0,REGULAR,Technical Account Manager,20407.0,73692.62,70493.61,67294.61,FUZZED,ANNUAL,0.0,2184.0,1836703,Kronos,Kronos Group,https://media.glassdoor.com/sqll/1836703/kronos-squarelogo-1521643871897.png,3,3,3.9,4.3,4.2,False,1836703,,,,False,51,4.2,Very Satisfied,83,,,4.1,https://media.glassdoor.com/sqll/1836703/kronos-squarelogo-1521643871897.png,www.kronosgroup.be,4.0,https://www.glassdoor.com/Reviews/Employee-Review-Kronos-RVW25506079.htm,25506079.0,True,2019-04-04 03:48:47.627,Employee,,Dynamisme . Motivation. Ambition .,Perspective. Stabilite. Consistence. Management. Serieux,2.0,,,,,,,,
"https://www.glassdoor.com/Salary/Kronos-Technical-Account-Manager-Salaries-E1836703_D_KO7,32.htm",1.0,REGULAR,Technical Account Manager,20407.0,73692.62,70493.61,67294.61,FUZZED,ANNUAL,0.0,2184.0,1836703,Kronos,Kronos Group,https://media.glassdoor.com/sqll/1836703/kronos-squarelogo-1521643871897.png,3,3,4.5,5.0,5.0,False,2719538,,,,False,2,5.0,Very Satisfied,100,,,5.0,,kronos.company,5.0,https://www.glassdoor.com/Reviews/Employee-Review-Kronos-RVW28631168.htm,28631168.0,True,2019-08-14 11:57:46.607,Senior Account Executive,"Chelmsford, MA",great work life balance and potential for financial reward,business is always evolving - which is challenging to keep up with sometimes,5.0,,,,,,,,
"https://www.glassdoor.com/Salary/Kronos-Solutions-Consultant-Salaries-E1836703_D_KO7,27.htm",1.0,REGULAR,Solutions Consultant,30498.0,94493.4,91308.56,88123.72,FUZZED,ANNUAL,0.0,1.0,1836703,Kronos,Kronos Group,https://media.glassdoor.com/sqll/1836703/kronos-squarelogo-1521643871897.png,3,3,3.9,4.3,4.2,False,1836703,,,,False,51,4.2,Very Satisfied,83,,,4.1,https://media.glassdoor.com/sqll/1836703/kronos-squarelogo-1521643871897.png,www.kronosgroup.be,4.0,https://www.glassdoor.com/Reviews/Employee-Review-Kronos-RVW25506079.htm,25506079.0,True,2019-04-04 03:48:47.627,Employee,,Dynamisme . Motivation. Ambition .,Perspective. Stabilite. Consistence. Management. Serieux,2.0,,,,,,,,
"https://www.glassdoor.com/Salary/Kronos-Solutions-Consultant-Salaries-E1836703_D_KO7,27.htm",1.0,REGULAR,Solutions Consultant,30498.0,94493.4,91308.56,88123.72,FUZZED,ANNUAL,0.0,1.0,1836703,Kronos,Kronos Group,https://media.glassdoor.com/sqll/1836703/kronos-squarelogo-1521643871897.png,3,3,4.5,5.0,5.0,False,2719538,,,,False,2,5.0,Very Satisfied,100,,,5.0,,kronos.company,5.0,https://www.glassdoor.com/Reviews/Employee-Review-Kronos-RVW28631168.htm,28631168.0,True,2019-08-14 11:57:46.607,Senior Account Executive,"Chelmsford, MA",great work life balance and potential for financial reward,business is always evolving - which is challenging to keep up with sometimes,5.0,,,,,,,,
https://www.glassdoor.com/Salary/Kronos-Director-Customer-Operations-Salaries-E1836703_DAO.htm?filter.jobTitleExact=Director%2C+Customer+Operations,1.0,REGULAR,"Director, Customer Operations",54724.0,145101.24,139004.19,132907.14,FUZZED,ANNUAL,0.0,2.0,1836703,Kronos,Kronos Group,https://media.glassdoor.com/sqll/1836703/kronos-squarelogo-1521643871897.png,3,3,3.9,4.3,4.2,False,1836703,,,,False,51,4.2,Very Satisfied,83,,,4.1,https://media.glassdoor.com/sqll/1836703/kronos-squarelogo-1521643871897.png,www.kronosgroup.be,4.0,https://www.glassdoor.com/Reviews/Employee-Review-Kronos-RVW25506079.htm,25506079.0,True,2019-04-04 03:48:47.627,Employee,,Dynamisme . Motivation. Ambition .,Perspective. Stabilite. Consistence. Management. Serieux,2.0,,,,,,,,
https://www.glassdoor.com/Salary/Kronos-Director-Customer-Operations-Salaries-E1836703_DAO.htm?filter.jobTitleExact=Director%2C+Customer+Operations,1.0,REGULAR,"Director, Customer Operations",54724.0,145101.24,139004.19,132907.14,FUZZED,ANNUAL,0.0,2.0,1836703,Kronos,Kronos Group,https://media.glassdoor.com/sqll/1836703/kronos-squarelogo-1521643871897.png,3,3,4.5,5.0,5.0,False,2719538,,,,False,2,5.0,Very Satisfied,100,,,5.0,,kronos.company,5.0,https://www.glassdoor.com/Reviews/Employee-Review-Kronos-RVW28631168.htm,28631168.0,True,2019-08-14 11:57:46.607,Senior Account Executive,"Chelmsford, MA",great work life balance and potential for financial reward,business is always evolving - which is challenging to keep up with sometimes,5.0,,,,,,,,
"https://www.glassdoor.com/Salary/Kronos-Senior-Account-Executive-Salaries-E2719538_D_KO7,31.htm",1.0,REGULAR,Senior Account Executive,23017.0,118748.55,114345.79,109943.02,FUZZED,ANNUAL,1.0,8805.0,2719538,Kronos,Kronos,,2,2,3.9,4.3,4.2,False,1836703,,,,False,51,4.2,Very Satisfied,83,,,4.1,https://media.glassdoor.com/sqll/1836703/kronos-squarelogo-1521643871897.png,www.kronosgroup.be,4.0,https://www.glassdoor.com/Reviews/Employee-Review-Kronos-RVW25506079.htm,25506079.0,True,2019-04-04 03:48:47.627,Employee,,Dynamisme . Motivation. Ambition .,Perspective. Stabilite. Consistence. Management. Serieux,2.0,,,,,,,,
"https://www.glassdoor.com/Salary/Kronos-Senior-Account-Executive-Salaries-E2719538_D_KO7,31.htm",1.0,REGULAR,Senior Account Executive,23017.0,118748.55,114345.79,109943.02,FUZZED,ANNUAL,1.0,8805.0,2719538,Kronos,Kronos,,2,2,4.5,5.0,5.0,False,2719538,,,,False,2,5.0,Very Satisfied,100,,,5.0,,kronos.company,5.0,https://www.glassdoor.com/Reviews/Employee-Review-Kronos-RVW28631168.htm,28631168.0,True,2019-08-14 11:57:46.607,Senior Account Executive,"Chelmsford, MA",great work life balance and potential for financial reward,business is always evolving - which is challenging to keep up with sometimes,5.0,,,,,,,,
"https://www.glassdoor.com/Salary/Kronos-Project-Manager-Salaries-E2719538_D_KO7,22.htm",1.0,REGULAR,Project Manager,37856.0,61822.55,59482.44,57142.33,FUZZED,ANNUAL,1.0,71978.0,2719538,Kronos,Kronos,,2,2,3.9,4.3,4.2,False,1836703,,,,False,51,4.2,Very Satisfied,83,,,4.1,https://media.glassdoor.com/sqll/1836703/kronos-squarelogo-1521643871897.png,www.kronosgroup.be,4.0,https://www.glassdoor.com/Reviews/Employee-Review-Kronos-RVW25506079.htm,25506079.0,True,2019-04-04 03:48:47.627,Employee,,Dynamisme . Motivation. Ambition .,Perspective. Stabilite. Consistence. Management. Serieux,2.0,,,,,,,,
"https://www.glassdoor.com/Salary/Kronos-Project-Manager-Salaries-E2719538_D_KO7,22.htm",1.0,REGULAR,Project Manager,37856.0,61822.55,59482.44,57142.33,FUZZED,ANNUAL,1.0,71978.0,2719538,Kronos,Kronos,,2,2,4.5,5.0,5.0,False,2719538,,,,False,2,5.0,Very Satisfied,100,,,5.0,,kronos.company,5.0,https://www.glassdoor.com/Reviews/Employee-Review-Kronos-RVW28631168.htm,28631168.0,True,2019-08-14 11:57:46.607,Senior Account Executive,"Chelmsford, MA",great work life balance and potential for financial reward,business is always evolving - which is challenging to keep up with sometimes,5.0,,,,,,,,
"https://www.glassdoor.com/Salary/Krono-Shipping-and-Receiving-Manager-Salaries-E1064154_D_KO6,36.htm",1.0,REGULAR,Shipping and Receiving Manager,30140.0,80831.18,77621.19,74411.19,FUZZED,ANNUAL,1.0,113.0,1064154,Krono,Krono Holding,https://media.glassdoor.com/sqll/1064154/krono-holding-squarelogo-1458112035738.png,3,3,3.4,3.6,2.8,False,1064154,,,,False,3,3.0,OK,62,,,2.8,https://media.glassdoor.com/sqll/1064154/krono-holding-squarelogo-1458112035738.png,www.krono.com,2.4,https://www.glassdoor.com/Reviews/Employee-Review-Krono-RVW16321271.htm,16321271.0,True,2017-08-11 12:03:12.447,Forklift Operator,"Barnwell, SC","It pays 14 a hour , and you get to take a break when ever .",They have there favorites to move up .,4.0,Maciej Karnicki,CEO,1.0,100.0,https://media.glassdoor.com/people/sqll/1064154/krono-holding-maciej-karnicki.png,,,
"https://www.glassdoor.com/Hourly-Pay/Krono-Press-Operator-Hourly-Pay-E1064154_D_KO6,20.htm",1.0,REGULAR,Press Operator,41913.0,20.53,19.84,19.15,FUZZED,HOURLY,1.0,660.0,1064154,Krono,Krono Holding,https://media.glassdoor.com/sqll/1064154/krono-holding-squarelogo-1458112035738.png,3,3,3.4,3.6,2.8,False,1064154,,,,False,3,3.0,OK,62,,,2.8,https://media.glassdoor.com/sqll/1064154/krono-holding-squarelogo-1458112035738.png,www.krono.com,2.4,https://www.glassdoor.com/Reviews/Employee-Review-Krono-RVW16321271.htm,16321271.0,True,2017-08-11 12:03:12.447,Forklift Operator,"Barnwell, SC","It pays 14 a hour , and you get to take a break when ever .",They have there favorites to move up .,4.0,Maciej Karnicki,CEO,1.0,100.0,https://media.glassdoor.com/people/sqll/1064154/krono-holding-maciej-karnicki.png,,,
"https://www.glassdoor.com/Salary/Krono-Systems-Administrator-Salaries-E1064154_D_KO6,27.htm",1.0,REGULAR,Systems Administrator,64814.0,58103.42,55922.43,53741.44,FUZZED,ANNUAL,1.0,16765.0,1064154,Krono,Krono Holding,https://media.glassdoor.com/sqll/1064154/krono-holding-squarelogo-1458112035738.png,3,3,3.4,3.6,2.8,False,1064154,,,,False,3,3.0,OK,62,,,2.8,https://media.glassdoor.com/sqll/1064154/krono-holding-squarelogo-1458112035738.png,www.krono.com,2.4,https://www.glassdoor.com/Reviews/Employee-Review-Krono-RVW16321271.htm,16321271.0,True,2017-08-11 12:03:12.447,Forklift Operator,"Barnwell, SC","It pays 14 a hour , and you get to take a break when ever .",They have there favorites to move up .,4.0,Maciej Karnicki,CEO,1.0,100.0,https://media.glassdoor.com/people/sqll/1064154/krono-holding-maciej-karnicki.png,,,
"https://www.glassdoor.com/Salary/Kronos-Micronutrients-Software-Engineer-Salaries-E697167_D_KO22,39.htm",1.0,REGULAR,Software Engineer,4279.0,159679.19,152684.31,145689.43,FUZZED,ANNUAL,1.0,159426.0,697167,Kronos Micronutrients,"Kronos Micronutrients, LP",,1,1,1.6,4.4,1.9,False,697167,Biotech & Pharmaceuticals,200021.0,Biotech & Pharmaceuticals,False,3,2.3,Dissatisfied,31,10005.0,Biotech & Pharmaceuticals,2.9,,www.kronosmicronutrients.com,3.6,https://www.glassdoor.com/Reviews/Employee-Review-Kronos-Micronutrients-RVW12251705.htm,12251705.0,False,2016-10-10 09:59:40.007,Employee,"Moxee, WA",co-workers easy to work with. on the job training.,part time employment was not enough,5.0,,,,,,,,
"https://www.glassdoor.com/Salary/Nebraska-Furniture-Mart-Sales-Associate-Salaries-E20545_D_KO24,39.htm",19.0,REGULAR,Sales Associate,50838.0,81562.41,46501.51,0.0,FULL_DISPLAY,ANNUAL,27.0,72672.0,20545,Nebraska Furniture Mart,"Nebraska Furniture Mart, Inc.",https://media.glassdoor.com/sqll/20545/nebraska-furniture-mart-squarelogo-1501106563190.png,215,432,3.6,3.9,3.7,True,20545,Home Furniture & Housewares Stores,200112.0,Home Furniture & Housewares Stores,False,463,3.7,Satisfied,68,10022.0,Retail,3.4,https://media.glassdoor.com/sqll/20545/nebraska-furniture-mart-squarelogo-1501106563190.png,www.nfm.com,3.5,https://www.glassdoor.com/Reviews/Employee-Review-Nebraska-Furniture-Mart-RVW30588182.htm,30588182.0,True,2019-11-26 12:21:04.267,Department Manager - Appliances,,"Family atmosphere, great benefits, growth opportunities, fast paced fun environment, community focus.",There are some issues - nothing that canâ€™t be overcome and are things any large (and great) company runs into from time to time.,5.0,Irv Blumkin,Chairman and CEO,321.0,78.0,https://media.glassdoor.com/people/sqll/20545/nebraska-furniture-mart-ceo1542743555361.png,,,
"https://www.glassdoor.com/Hourly-Pay/Nebraska-Furniture-Mart-Machine-Operator-Hourly-Pay-E20545_D_KO24,40.htm",18.0,REGULAR,Machine Operator,20001.0,16.17,15.16,12.42,FULL_DISPLAY,HOURLY,23.0,7568.0,20545,Nebraska Furniture Mart,"Nebraska Furniture Mart, Inc.",https://media.glassdoor.com/sqll/20545/nebraska-furniture-mart-squarelogo-1501106563190.png,215,432,3.6,3.9,3.7,True,20545,Home Furniture & Housewares Stores,200112.0,Home Furniture & Housewares Stores,False,463,3.7,Satisfied,68,10022.0,Retail,3.4,https://media.glassdoor.com/sqll/20545/nebraska-furniture-mart-squarelogo-1501106563190.png,www.nfm.com,3.5,https://www.glassdoor.com/Reviews/Employee-Review-Nebraska-Furniture-Mart-RVW30588182.htm,30588182.0,True,2019-11-26 12:21:04.267,Department Manager - Appliances,,"Family atmosphere, great benefits, growth opportunities, fast paced fun environment, community focus.",There are some issues - nothing that canâ€™t be overcome and are things any large (and great) company runs into from time to time.,5.0,Irv Blumkin,Chairman and CEO,321.0,78.0,https://media.glassdoor.com/people/sqll/20545/nebraska-furniture-mart-ceo1542743555361.png,,,
